Date, Open, High, Low, Close
06/12/17, 125.0600, 125.2000, 124.6300, 125.1700
06/09/17, 125.4800, 126.0200, 124.4500, 125.1900
06/08/17, 125.1200, 125.5300, 124.8800, 125.2900
06/07/17, 125.1200, 125.2400, 124.6800, 125.0700
06/06/17, 124.9600, 125.2900, 124.7800, 124.9300
06/05/17, 125.4200, 125.5000, 125.2200, 125.2500
06/02/17, 125.0900, 125.5800, 124.8700, 125.4100
06/01/17, 124.1700, 125.0000, 123.9600, 125.0000
05/31/17, 124.0100, 124.0900, 123.3100, 123.8500
05/30/17, 123.8700, 124.0580, 123.7100, 123.8900
05/26/17, 124.0000, 124.1500, 123.9300, 124.0900
05/25/17, 123.9000, 124.2680, 123.7850, 124.1100
05/24/17, 123.4400, 123.6550, 123.2300, 123.5900
05/23/17, 123.2500, 123.3899, 122.9500, 123.2300
05/22/17, 122.6700, 123.0951, 122.6352, 123.0200
05/19/17, 121.9100, 122.7700, 121.8159, 122.3700
05/18/17, 120.9400, 122.0200, 120.8500, 121.5000
05/17/17, 122.3100, 122.5600, 121.0700, 121.1400
05/16/17, 123.6300, 123.6500, 123.0699, 123.3600
05/15/17, 123.0700, 123.5900, 123.0400, 123.4300
05/12/17, 122.9100, 122.9100, 122.5950, 122.7700
05/11/17, 123.0200, 123.1290, 122.3300, 123.0100
05/10/17, 123.0900, 123.3800, 122.9300, 123.3700
05/09/17, 123.3600, 123.4261, 122.8500, 123.1000
05/08/17, 123.3600, 123.4500, 122.9000, 123.1400
05/05/17, 122.9500, 123.3300, 122.6800, 123.3300
05/04/17, 122.8300, 122.8300, 122.1601, 122.7200
05/03/17, 122.5900, 122.7800, 122.2800, 122.6300
05/02/17, 123.0900, 123.2500, 122.7000, 122.9300
05/01/17, 122.9300, 123.1942, 122.6200, 122.9300
04/28/17, 123.1600, 123.2100, 122.5500, 122.6100
04/27/17, 123.1200, 123.2100, 122.6900, 123.0200
04/26/17, 122.9000, 123.4500, 122.8546, 122.9000
04/25/17, 122.5600, 123.0900, 122.5200, 122.8700
04/24/17, 122.1700, 122.2755, 121.8800, 122.1100
04/21/17, 121.2100, 121.2100, 120.6100, 120.8300
04/20/17, 120.5900, 121.4299, 120.3748, 121.2200
04/19/17, 120.7200, 120.9200, 120.0784, 120.2300
04/18/17, 120.2000, 120.5650, 119.8500, 120.3300
04/17/17, 119.8800, 120.6100, 119.6800, 120.5900
04/13/17, 120.1500, 120.5600, 119.5500, 119.5500
04/12/17, 120.8800, 120.9900, 120.2300, 120.3700
04/11/17, 120.8700, 121.0000, 120.0591, 120.9900
04/10/17, 121.0400, 121.5100, 120.7000, 121.0300
04/07/17, 120.8400, 121.2900, 120.5900, 120.8800
04/06/17, 120.6900, 121.2600, 120.3800, 120.9700
04/05/17, 121.4900, 122.0199, 120.4410, 120.5900
04/04/17, 120.8900, 121.1050, 120.6400, 121.0800
04/03/17, 121.4500, 121.5000, 120.3300, 121.0200
03/31/17, 121.4200, 121.7155, 121.2600, 121.3200
03/30/17, 121.1400, 121.6200, 120.9900, 121.5300
03/29/17, 120.8800, 121.2300, 120.5800, 121.0800
03/28/17, 119.9600, 121.1400, 119.7800, 120.8600
03/27/17, 119.1800, 120.1900, 118.8900, 120.0200
03/24/17, 120.4200, 120.7400, 119.6600, 120.1600
03/23/17, 120.6600, 121.3900, 120.4667, 120.6900
03/22/17, 120.4800, 120.9100, 120.1000, 120.7300
03/21/17, 122.6900, 122.7200, 120.4440, 120.5700
03/20/17, 122.5100, 122.6200, 122.0708, 122.2717
03/17/17, 122.8400, 122.8848, 122.4500, 122.5700
03/16/17, 122.9600, 123.0000, 122.4300, 122.6400
03/15/17, 121.9800, 123.0400, 121.8914, 122.7900
03/14/17, 121.8700, 121.8700, 121.2400, 121.6900
03/13/17, 122.0600, 122.1600, 121.8600, 122.1300
03/10/17, 122.1900, 122.2500, 121.4551, 122.0400
03/09/17, 121.6000, 121.8899, 121.0200, 121.6000
03/08/17, 121.9900, 122.1800, 121.4700, 121.5400
03/07/17, 122.2100, 122.2900, 121.7500, 121.8800
03/06/17, 122.4800, 122.4800, 121.9000, 122.2700
03/03/17, 122.6300, 122.8000, 122.3300, 122.7500
03/02/17, 123.4200, 123.4200, 122.6100, 122.6500
03/01/17, 122.8100, 123.7270, 122.6500, 123.4400
02/28/17, 122.1800, 122.1800, 121.6100, 121.8000
02/27/17, 121.9200, 122.3554, 121.7400, 122.2500
02/24/17, 121.3800, 121.9900, 121.2400, 121.9800
02/23/17, 122.2100, 122.2300, 121.3200, 121.7800
02/22/17, 121.8200, 122.0300, 121.6807, 121.8700
02/21/17, 121.5500, 122.1300, 121.3900, 122.0300
02/17/17, 120.6600, 121.3100, 120.6600, 121.3100
02/16/17, 121.2500, 121.3700, 120.6400, 121.1300
02/15/17, 120.5700, 121.3500, 120.4500, 121.2400
02/14/17, 120.1000, 120.6300, 119.8501, 120.5800
02/13/17, 119.9200, 120.3300, 119.8700, 120.1400
02/10/17, 119.2900, 119.7000, 119.2100, 119.5400
02/09/17, 118.4200, 119.2063, 118.3800, 119.0400
02/08/17, 117.9200, 118.3200, 117.6900, 118.2600
02/07/17, 118.4300, 118.5300, 117.9600, 118.1300
02/06/17, 118.2600, 118.4100, 117.9400, 118.1400
02/03/17, 117.9900, 118.5199, 117.9200, 118.4200
02/02/17, 117.2100, 117.7200, 117.0200, 117.5300
02/01/17, 117.8600, 118.0401, 117.0700, 117.4500
01/31/17, 117.0000, 117.4600, 116.7300, 117.4600
01/30/17, 117.7300, 117.8000, 116.6800, 117.3600
01/27/17, 118.4500, 118.4800, 118.0236, 118.1600
01/26/17, 118.5600, 118.6200, 118.2299, 118.3500
01/25/17, 118.0200, 118.5600, 117.9400, 118.5200
01/24/17, 116.8200, 117.7400, 116.7400, 117.5100
01/23/17, 116.7500, 116.9700, 116.1700, 116.6000
01/20/17, 116.8400, 117.2300, 116.5900, 116.9100
01/19/17, 117.0300, 117.1400, 116.2400, 116.5100
01/18/17, 116.8000, 117.0000, 116.4800, 116.9700
01/17/17, 116.8600, 117.0600, 116.4741, 116.7000
01/13/17, 116.9900, 117.4000, 116.9800, 117.2200
01/12/17, 117.0400, 117.0400, 116.0100, 116.9300
01/11/17, 116.9100, 117.2400, 116.4898, 117.2400
01/10/17, 116.7600, 117.3600, 116.6200, 116.8700
01/09/17, 117.1000, 117.1357, 116.7350, 116.7800
01/06/17, 117.0200, 117.5150, 116.6400, 117.2300
01/05/17, 116.9500, 117.0886, 116.4000, 116.8600
01/04/17, 116.4700, 117.1900, 116.4151, 117.0900
01/03/17, 116.1500, 116.5500, 115.4900, 116.2000
12/30/16, 116.0000, 116.0000, 114.9590, 115.3200
12/29/16, 115.7400, 116.0299, 115.4700, 115.7500
12/28/16, 116.8800, 116.9300, 115.6600, 115.7400
12/27/16, 116.5700, 116.9899, 116.5000, 116.7100
12/23/16, 116.2300, 116.4200, 116.1300, 116.4200
12/22/16, 116.4200, 116.5100, 115.9839, 116.2400
12/21/16, 116.8700, 116.9200, 116.5400, 116.5400
12/20/16, 116.8800, 116.9300, 116.6040, 116.8700
12/19/16, 116.9600, 117.3200, 116.8000, 117.1000
12/16/16, 117.2700, 117.3799, 116.5900, 116.7700
12/15/16, 116.5600, 117.5300, 116.5000, 116.9500
12/14/16, 117.4800, 117.7300, 116.2300, 116.4700
12/13/16, 117.3000, 117.7900, 117.1300, 117.5300
12/12/16, 117.1200, 117.3500, 116.5900, 116.8500
12/09/16, 116.7700, 117.1500, 116.6200, 117.1500
12/08/16, 116.1800, 116.8490, 115.9700, 116.5200
12/07/16, 114.6300, 116.1900, 114.5100, 116.1000
12/06/16, 114.3400, 114.7050, 114.0200, 114.6800
12/05/16, 113.9000, 114.3700, 113.7700, 114.1000
12/02/16, 113.3400, 113.6700, 113.1500, 113.3100
12/01/16, 114.0300, 114.0300, 113.0748, 113.3100
11/30/16, 114.4700, 114.5500, 113.7800, 113.7800
11/29/16, 113.9000, 114.3500, 113.6800, 114.0500
11/28/16, 114.3200, 114.4100, 113.8000, 113.8900
11/25/16, 114.3500, 114.5500, 114.2100, 114.5500
11/23/16, 113.7200, 114.1200, 113.4900, 114.1100
11/22/16, 113.8800, 114.0399, 113.4400, 113.9500
11/21/16, 113.1200, 113.6300, 112.8700, 113.6200
11/18/16, 113.0500, 113.1200, 112.6666, 112.7700
11/17/16, 112.5300, 113.0354, 112.3500, 112.9800
11/16/16, 112.3700, 112.5301, 112.1350, 112.4100
11/15/16, 112.0400, 112.6000, 111.7600, 112.5700
11/14/16, 111.7800, 112.0500, 111.2899, 111.7000
11/11/16, 111.0000, 111.5100, 110.6900, 111.4100
11/10/16, 111.5900, 112.1300, 110.4800, 111.3700
11/09/16, 108.7700, 111.3299, 108.5000, 111.0000
11/08/16, 109.0100, 109.9900, 108.7300, 109.6200
11/07/16, 108.4100, 109.1700, 108.2100, 109.1500
11/04/16, 106.8900, 107.5100, 106.6900, 106.7900
11/03/16, 107.4200, 107.6300, 106.7100, 106.8600
11/02/16, 107.8700, 108.0800, 107.1100, 107.3300
11/01/16, 109.1000, 109.1899, 107.3900, 108.0800
10/31/16, 109.0500, 109.2050, 108.8050, 108.8900
10/28/16, 109.1100, 109.5600, 108.4700, 108.8200
10/27/16, 110.0000, 110.0000, 109.0800, 109.1800
10/26/16, 109.4700, 109.9650, 109.2600, 109.5500
10/25/16, 110.2500, 110.3300, 109.7900, 109.8800
10/24/16, 110.3900, 110.6000, 110.1260, 110.3500
10/21/16, 109.4100, 109.8950, 109.2000, 109.8000
10/20/16, 109.9000, 110.1700, 109.4200, 109.8400
10/19/16, 109.9400, 110.2500, 109.6200, 110.0500
10/18/16, 109.9200, 110.0250, 109.5000, 109.7000
10/17/16, 109.3800, 109.5400, 108.9400, 109.0600
10/14/16, 110.0000, 110.3200, 109.3600, 109.3700
10/13/16, 109.0100, 109.7191, 108.4790, 109.4000
10/12/16, 109.7800, 110.1300, 109.4554, 109.7900
10/11/16, 110.9400, 110.9500, 109.2400, 109.6600
10/10/16, 111.1000, 111.4400, 111.0000, 111.1400
10/07/16, 111.1500, 111.2300, 110.0600, 110.5400
10/06/16, 110.7500, 111.0900, 110.3900, 110.9600
10/05/16, 110.7800, 111.2200, 110.5900, 110.9200
10/04/16, 111.1200, 111.2200, 110.1000, 110.4900
10/03/16, 111.0900, 111.2300, 110.6300, 110.9900
09/30/16, 110.9700, 111.7100, 110.7500, 111.3300
09/29/16, 111.4800, 111.6165, 110.1650, 110.4600
09/28/16, 111.0600, 111.6000, 110.4599, 111.5500
09/27/16, 110.2300, 110.9500, 109.9900, 110.9000
09/26/16, 110.6400, 110.8700, 110.2100, 110.2700
09/23/16, 111.5900, 111.6800, 111.1140, 111.1500
09/22/16, 111.6300, 111.9238, 111.5300, 111.7900
09/21/16, 110.1100, 111.0750, 109.7100, 110.9800
09/20/16, 110.2900, 110.3300, 109.6900, 109.7200
09/19/16, 110.1900, 110.5000, 109.5200, 109.7700
09/16/16, 109.7500, 109.7700, 109.2200, 109.6100
09/15/16, 108.8600, 110.2500, 108.7400, 110.0500
09/14/16, 109.0500, 109.7100, 108.6074, 108.9300
09/13/16, 109.9500, 110.0100, 108.5700, 108.9200
09/12/16, 109.1900, 111.4000, 109.0519, 111.1900
09/09/16, 111.7200, 111.7250, 109.6500, 109.6550
09/08/16, 112.5700, 112.6700, 112.2600, 112.4600
09/07/16, 112.5400, 112.7500, 112.2900, 112.7500
09/06/16, 112.4600, 112.6200, 112.0200, 112.6000
09/02/16, 112.1900, 112.5100, 111.9200, 112.2800
09/01/16, 111.7700, 111.8900, 110.9700, 111.7100
08/31/16, 111.8800, 111.9000, 111.2000, 111.6500
08/30/16, 112.1600, 112.3000, 111.6600, 111.9700
08/29/16, 111.7200, 112.3336, 111.7000, 112.1500
08/26/16, 111.8700, 112.5480, 111.0500, 111.5400
08/25/16, 111.7000, 112.0700, 111.5500, 111.7700
08/24/16, 112.4300, 112.4600, 111.5910, 111.8400
08/23/16, 112.4800, 112.7800, 112.4400, 112.4700
08/22/16, 112.0400, 112.2500, 111.7700, 112.1700
08/19/16, 112.0000, 112.2270, 111.7250, 112.1400
08/18/16, 111.9200, 112.3000, 111.7100, 112.3000
08/17/16, 111.8400, 112.0300, 111.2700, 111.9500
08/16/16, 112.2300, 112.2400, 111.8100, 111.8100
08/15/16, 112.2900, 112.6440, 112.0700, 112.4500
08/12/16, 111.9700, 112.1700, 111.7612, 112.0400
08/11/16, 111.9800, 112.2599, 111.7300, 112.1500
08/10/16, 111.9400, 112.0460, 111.4200, 111.5900
08/09/16, 111.9400, 112.1800, 111.7500, 111.9200
08/08/16, 111.9900, 112.1200, 111.6900, 111.8200
08/05/16, 111.4200, 111.9200, 111.3236, 111.8900
08/04/16, 110.8500, 111.1800, 110.6900, 110.9700
08/03/16, 110.3900, 110.8600, 110.2100, 110.8400
08/02/16, 111.1900, 111.2300, 109.9500, 110.4300
08/01/16, 111.4000, 111.6700, 111.0000, 111.2700
07/29/16, 111.0900, 111.6150, 110.8200, 111.4200
07/28/16, 110.8900, 111.3750, 110.6600, 111.1600
07/27/16, 111.4100, 111.4242, 110.5600, 111.0200
07/26/16, 111.0600, 111.3399, 110.6300, 111.1500
07/25/16, 111.2400, 111.2700, 110.6900, 111.0300
07/22/16, 110.9000, 111.3600, 110.7100, 111.3200
07/21/16, 111.1800, 111.2900, 110.5150, 110.7900
07/20/16, 110.6800, 111.3300, 110.6600, 111.2300
07/19/16, 110.6200, 110.7465, 110.4000, 110.6400
07/18/16, 110.6500, 110.9300, 110.4388, 110.8600
07/15/16, 110.8900, 110.9700, 110.2900, 110.5500
07/14/16, 110.7200, 110.9900, 110.4600, 110.6700
07/13/16, 110.4300, 110.5000, 109.8133, 110.1400
07/12/16, 109.8800, 110.3973, 109.6800, 110.2000
07/11/16, 109.1900, 109.6200, 109.0000, 109.2900
07/08/16, 107.9100, 108.9900, 107.8600, 108.8400
07/07/16, 107.3700, 107.7699, 106.7500, 107.1700
07/06/16, 106.2000, 107.2599, 105.8800, 107.2200
07/05/16, 106.9400, 107.0000, 106.1400, 106.5700
07/01/16, 107.1000, 107.7500, 107.0700, 107.3700
06/30/16, 106.0100, 107.2000, 105.6199, 107.1600
06/29/16, 104.6800, 105.8299, 104.6500, 105.7100
06/28/16, 103.0800, 103.8600, 102.8300, 103.8500
06/27/16, 103.2200, 103.2300, 101.5100, 101.9800
06/24/16, 104.1200, 105.9424, 103.8600, 104.0400
06/23/16, 107.4200, 107.9999, 107.1400, 107.9800
06/22/16, 106.8000, 107.2800, 106.4400, 106.5100
06/21/16, 106.8000, 106.9900, 106.3946, 106.7500
06/20/16, 106.9300, 107.3900, 106.4600, 106.5200
06/17/16, 106.1200, 106.1200, 105.3900, 105.8000
06/16/16, 105.3000, 106.1800, 104.7000, 106.1500
06/15/16, 106.1900, 106.6000, 105.7400, 105.8400
06/14/16, 105.9000, 106.3261, 105.3600, 105.9500
06/13/16, 107.1500, 107.6800, 106.5900, 106.6100
06/10/16, 107.7800, 107.9200, 107.1641, 107.5000
06/09/16, 108.4500, 108.7300, 108.2200, 108.6200
06/08/16, 108.6100, 108.9299, 108.5000, 108.8400
06/07/16, 108.3900, 108.8100, 108.3200, 108.4600
06/06/16, 107.8400, 108.4600, 107.8010, 108.2500
06/03/16, 107.7800, 107.8700, 106.9400, 107.6900
06/02/16, 107.4000, 107.9900, 107.1100, 107.9900
06/01/16, 107.0000, 107.7000, 106.8000, 107.6300
05/31/16, 107.5700, 107.6901, 106.9564, 107.3400
05/27/16, 106.9700, 107.3900, 106.9500, 107.3900
05/26/16, 107.0200, 107.1400, 106.7300, 106.9100
05/25/16, 106.5100, 107.1400, 106.5100, 106.9300
05/24/16, 105.2200, 106.3700, 105.2200, 106.1600
05/23/16, 104.9200, 105.1220, 104.6600, 104.7600
05/20/16, 104.5400, 105.1400, 104.4540, 104.8900
05/19/16, 104.0800, 104.3600, 103.3700, 104.0900
05/18/16, 104.2600, 105.2000, 103.8160, 104.5000
05/17/16, 105.2600, 105.4600, 104.1600, 104.5100
05/16/16, 104.5800, 105.7500, 104.4100, 105.4600
05/13/16, 105.0800, 105.4800, 104.2200, 104.4200
05/12/16, 105.8200, 105.8800, 104.7200, 105.3300
05/11/16, 106.0900, 106.2932, 105.3400, 105.3700
05/10/16, 105.5000, 106.4000, 105.4100, 106.3400
05/09/16, 104.8700, 105.3400, 104.7700, 105.0900
05/06/16, 104.1400, 104.9900, 104.0000, 104.9800
05/05/16, 104.9500, 105.1700, 104.3700, 104.6000
05/04/16, 104.7600, 105.1700, 104.3700, 104.6400
05/03/16, 105.6200, 105.6800, 104.8200, 105.2600
05/02/16, 105.8000, 106.4000, 105.4700, 106.3300
04/29/16, 105.8000, 105.9600, 104.8050, 105.5100
04/28/16, 106.6300, 107.3000, 105.8686, 106.1300
04/27/16, 106.6600, 107.3300, 106.4200, 107.0900
04/26/16, 106.7800, 107.0480, 106.4365, 106.8300
04/25/16, 106.5000, 106.5900, 106.0601, 106.5400
04/22/16, 106.5100, 106.9300, 106.2400, 106.8000
04/21/16, 107.2600, 107.3260, 106.4800, 106.6500
04/20/16, 107.2100, 107.6350, 106.8300, 107.1800
04/19/16, 107.0200, 107.3100, 106.6100, 107.0700
04/18/16, 105.7400, 106.7900, 105.6100, 106.7700
04/15/16, 106.1200, 106.1860, 105.8700, 106.0600
04/14/16, 106.2400, 106.3925, 105.9000, 106.1100
04/13/16, 105.5000, 106.1700, 105.4300, 106.1500
04/12/16, 104.1000, 105.1001, 103.7800, 104.9200
04/11/16, 104.6500, 105.0535, 103.9100, 103.9100
04/08/16, 104.5700, 104.9001, 103.9100, 104.2000
04/07/16, 104.5000, 104.7400, 103.4420, 103.9000
04/06/16, 104.0900, 105.2000, 103.9000, 105.1600
04/05/16, 104.3100, 104.5500, 103.8700, 104.0200
04/04/16, 105.4900, 105.5481, 104.8900, 105.0400
04/01/16, 104.3000, 105.5700, 103.9500, 105.4800
03/31/16, 104.9700, 105.2200, 104.7000, 104.8200
03/30/16, 105.0400, 105.3900, 104.7300, 104.9400
03/29/16, 103.1900, 104.5500, 102.9600, 104.5400
03/28/16, 103.5800, 103.7100, 103.0700, 103.3900
03/24/16, 102.7600, 103.3300, 102.5300, 103.3200
03/23/16, 104.0400, 104.0400, 103.2800, 103.3500
03/22/16, 103.7500, 104.5200, 103.6100, 104.2000
03/21/16, 103.9800, 104.3600, 103.8000, 104.2300
03/18/16, 103.9500, 104.2800, 103.8000, 104.1300
03/17/16, 102.8700, 103.9200, 102.6000, 103.6700
03/16/16, 101.9900, 103.0900, 101.9101, 102.8800
03/15/16, 102.0000, 102.2600, 101.7600, 102.2400
03/14/16, 102.8800, 103.3200, 102.6900, 103.0700
03/11/16, 102.3700, 103.2400, 102.3300, 103.1900
03/10/16, 101.8000, 102.3000, 100.4000, 101.4700
03/09/16, 101.5000, 101.7000, 100.9800, 101.5000
03/08/16, 101.7300, 101.8000, 100.9100, 101.0100
03/07/16, 101.6500, 102.5563, 101.5600, 102.2800
03/04/16, 101.8900, 102.6000, 101.4000, 102.0700
03/03/16, 101.1300, 101.7500, 100.8500, 101.7200
03/02/16, 100.5200, 101.2400, 100.2560, 101.2200
03/01/16, 99.1300, 100.6750, 98.8400, 100.6600
02/29/16, 99.1200, 99.6901, 98.3200, 98.3200
02/26/16, 99.6700, 99.7600, 98.9600, 99.1100
02/25/16, 98.2700, 99.1900, 97.8200, 99.1900
02/24/16, 96.5800, 98.1400, 95.9900, 98.0300
02/23/16, 98.3800, 98.5200, 97.4700, 97.5300
02/22/16, 98.2400, 98.8000, 98.1100, 98.7200
02/19/16, 96.8500, 97.3600, 96.4301, 97.3000
02/18/16, 97.9000, 97.9200, 97.0900, 97.2800
02/17/16, 96.7700, 97.9300, 96.5900, 97.6700
02/16/16, 95.6200, 96.0900, 94.9600, 96.0800
02/12/16, 93.4700, 94.3800, 93.0100, 94.3600
02/11/16, 92.3900, 93.0623, 91.5800, 92.5600
02/10/16, 94.1900, 95.2700, 93.6248, 93.7200
02/09/16, 92.8400, 94.4700, 92.7000, 93.6600
02/08/16, 94.2000, 94.3800, 92.5000, 93.7800
02/05/16, 96.9400, 96.9999, 94.9500, 95.2600
02/04/16, 96.7900, 97.9200, 96.4700, 97.2600
02/03/16, 97.0900, 97.2889, 94.8900, 97.0300
02/02/16, 97.5000, 97.5500, 96.1600, 96.4500
02/01/16, 97.7500, 98.8100, 97.3700, 98.3500
01/29/16, 96.4500, 98.3600, 96.3527, 98.3300
01/28/16, 96.5600, 96.6600, 95.0500, 95.9500
01/27/16, 96.4000, 97.3200, 95.0500, 95.5700
01/26/16, 95.6000, 96.8200, 95.4400, 96.6700
01/25/16, 96.6400, 96.6500, 95.1100, 95.2200
01/22/16, 96.3300, 96.8900, 95.9500, 96.8100
01/21/16, 94.7000, 95.9641, 93.8200, 94.7900
01/20/16, 94.0000, 95.2700, 91.7900, 94.4200
01/19/16, 96.5700, 96.6700, 94.5000, 95.3600
01/15/16, 95.0500, 95.8757, 94.2214, 95.4600
01/14/16, 96.3600, 98.1800, 95.3301, 97.5100
01/13/16, 99.0000, 99.2000, 95.7800, 96.0400
01/12/16, 98.8000, 99.1690, 97.2800, 98.5800
01/11/16, 98.5500, 98.6699, 96.7800, 97.9100
01/08/16, 99.6100, 99.9900, 97.7800, 97.9700
01/07/16, 99.9000, 100.8000, 98.8700, 99.1000
01/06/16, 101.5300, 102.2300, 100.9500, 101.5900
01/05/16, 102.9000, 103.1800, 102.3000, 102.9700
01/04/16, 102.5800, 102.9500, 101.5800, 102.7400
12/31/15, 104.9300, 105.3158, 104.3000, 104.3000
12/30/15, 105.9600, 106.0000, 105.2500, 105.3200
12/29/15, 105.6900, 106.2400, 105.5400, 106.1200
12/28/15, 104.8800, 105.0000, 104.3200, 105.0000
12/24/15, 105.2200, 105.6000, 105.0800, 105.2300
12/23/15, 104.6300, 105.4000, 104.5100, 105.3600
12/22/15, 103.6500, 104.2599, 103.0400, 104.0600
12/21/15, 103.1900, 103.2800, 102.3700, 103.1300
12/18/15, 104.1700, 104.3600, 102.9000, 102.9000
12/17/15, 106.4400, 106.4700, 104.6800, 104.6800
12/16/15, 105.4600, 106.4182, 104.7000, 106.2400
12/15/15, 104.4400, 105.1900, 104.3600, 104.7200
12/14/15, 103.3600, 103.7200, 102.1800, 103.6100
12/11/15, 104.1700, 104.4300, 103.0700, 103.2400
12/10/15, 105.1800, 106.0600, 104.9200, 105.3100
12/09/15, 105.5500, 106.7500, 104.4800, 105.0000
12/08/15, 105.9400, 106.4000, 105.2700, 105.9100
12/07/15, 107.2300, 107.2700, 106.0600, 106.5500
12/04/15, 105.8100, 107.5400, 105.6200, 107.3900
12/03/15, 107.2900, 107.4800, 105.0600, 105.4500
12/02/15, 108.1000, 108.2650, 106.8800, 107.0500
12/01/15, 107.5900, 108.2100, 107.3700, 108.1800
11/30/15, 107.7800, 107.8500, 107.1100, 107.1700
11/27/15, 107.5900, 107.7600, 107.2200, 107.6300
11/25/15, 107.5100, 107.6600, 107.2453, 107.4700
11/24/15, 106.5700, 107.5900, 106.3140, 107.3900
11/23/15, 107.2300, 107.5900, 106.8800, 107.1100
11/20/15, 107.2300, 107.6000, 106.9800, 107.2200
11/19/15, 106.9100, 107.0800, 106.6200, 106.7600
11/18/15, 105.5800, 107.0000, 105.5400, 106.9000
11/17/15, 105.5100, 106.0900, 104.9700, 105.2200
11/16/15, 103.8000, 105.3600, 103.6900, 105.3500
11/13/15, 104.7600, 104.8800, 103.8100, 103.8400
11/12/15, 105.9700, 106.1600, 104.9500, 104.9500
11/11/15, 107.2700, 107.2700, 106.5300, 106.5400
11/10/15, 106.4600, 107.0400, 106.2900, 107.0000
11/09/15, 107.9000, 107.9000, 106.2000, 106.7600
11/06/15, 107.5700, 107.8500, 106.9200, 107.8400
11/05/15, 108.0400, 108.2300, 107.2100, 107.8200
11/04/15, 108.5100, 108.5300, 107.5701, 107.9400
11/03/15, 107.7100, 108.5700, 107.5500, 108.2000
11/02/15, 106.7800, 108.0000, 106.6800, 107.9300
10/30/15, 107.1400, 107.2800, 106.5000, 106.5300
10/29/15, 106.7200, 107.1800, 106.6800, 106.9400
10/28/15, 105.9400, 107.1200, 105.6200, 107.1000
10/27/15, 105.8300, 105.9400, 105.2600, 105.7100
10/26/15, 106.2600, 106.3000, 105.8460, 106.0600
10/23/15, 106.1300, 106.4700, 105.6700, 106.3100
10/22/15, 104.2800, 105.4300, 104.1175, 105.2100
10/21/15, 104.7100, 104.8645, 103.5900, 103.6900
10/20/15, 104.3900, 104.9100, 104.1900, 104.5100
10/19/15, 104.3000, 104.6700, 103.9740, 104.6300
10/16/15, 104.3700, 104.5400, 103.8539, 104.5100
10/15/15, 102.9200, 104.1200, 102.6300, 104.1100
10/14/15, 103.0500, 103.4400, 102.3800, 102.5600
10/13/15, 103.2900, 104.1700, 102.9900, 103.0900
10/12/15, 103.8500, 103.9500, 103.5100, 103.8500
10/09/15, 103.8000, 104.0600, 103.4300, 103.8300
10/08/15, 102.5300, 103.8788, 102.3800, 103.6900
10/07/15, 102.4400, 102.8800, 101.7000, 102.8000
10/06/15, 102.2100, 102.4600, 101.3800, 101.8800
10/05/15, 101.1000, 102.3600, 101.0400, 102.2100
10/02/15, 97.9600, 100.3700, 97.3801, 100.3600
10/01/15, 98.9600, 99.1178, 97.7100, 98.9200
09/30/15, 98.1100, 98.7900, 97.5501, 98.7200
09/29/15, 97.2300, 97.8400, 96.3700, 96.9200
09/28/15, 99.0600, 99.1300, 96.8000, 96.9400
09/25/15, 100.7600, 100.8700, 99.0700, 99.6100
09/24/15, 100.0200, 100.5329, 99.1000, 100.3200
09/23/15, 101.0400, 101.2785, 100.3400, 100.6800
09/22/15, 101.0000, 101.2436, 100.2100, 100.8800
09/21/15, 102.4200, 103.0200, 101.6701, 102.2500
09/18/15, 102.0500, 102.8900, 101.5850, 101.8400
09/17/15, 103.6400, 105.0202, 103.2400, 103.4800
09/16/15, 102.8700, 103.7300, 102.6974, 103.6200
09/15/15, 101.8100, 102.9699, 101.5300, 102.7500
09/14/15, 101.9100, 101.9100, 101.2000, 101.4700
09/11/15, 101.0400, 101.8800, 100.7000, 101.8600
09/10/15, 100.8800, 102.0700, 100.6300, 101.4000
09/09/15, 103.2400, 103.4000, 100.6900, 100.8800
09/08/15, 101.5900, 102.3200, 101.0600, 102.2800
09/04/15, 99.9200, 100.4050, 99.2643, 99.7600
09/03/15, 101.5800, 102.4400, 100.9000, 101.2000
09/02/15, 100.7800, 101.0800, 99.5500, 101.0800
09/01/15, 99.9500, 100.8300, 98.7500, 99.2100
08/31/15, 102.5300, 103.0100, 101.9500, 102.2100
08/28/15, 102.5900, 103.3200, 102.3700, 102.9800
08/27/15, 101.9700, 103.0500, 100.9200, 102.9000
08/26/15, 99.9900, 100.5800, 97.3926, 100.4700
08/25/15, 101.4100, 101.7200, 96.8700, 96.9500
08/24/15, 96.4000, 101.2700, 93.0000, 98.1200
08/21/15, 104.3200, 104.7400, 102.1800, 102.2300
08/20/15, 106.8000, 107.0000, 105.2500, 105.2600
08/19/15, 108.0500, 108.4500, 107.0800, 107.6000
08/18/15, 108.7800, 108.8949, 108.3742, 108.5700
08/17/15, 107.8900, 108.8600, 107.5101, 108.8500
08/14/15, 107.7000, 108.2300, 107.5397, 108.1600
08/13/15, 107.9100, 108.2350, 107.4400, 107.7500
08/12/15, 107.0100, 108.0300, 106.0900, 107.9000
08/11/15, 108.0000, 108.2299, 107.3699, 107.7900
08/10/15, 108.0800, 108.8500, 108.0500, 108.7700
08/07/15, 107.6200, 107.7000, 106.8863, 107.4300
08/06/15, 108.9200, 108.9200, 107.2400, 107.7400
