Date,Close/Last,Volume,Open,High,Low
04/02/2018,108.09,106998,110.03,110.4199,106.9001
03/29/2018,110.69,66957,109.28,111.22,109.22
03/28/2018,108.90,64271,109.15,109.56,107.815
03/27/2018,110.01,87769,112.67,112.71,109.475
03/26/2018,112.32,95747,111.44,112.5285,110.01
03/23/2018,108.16,81913,110.47,110.59,108.0628
03/22/2018,110.48,97398,112.54,113.48,110.35
03/21/2018,116.19,93046,115.93,116.79,115.51
03/20/2018,117.38,37287,116.71,117.60,115.84
03/19/2018,115.28,39542,116.25,116.29,114.65
03/16/2018,117.02,111200,116.69,117.1899,116.45
03/15/2018,116.92,98349,116.97,117.56,116.35
03/14/2018,115.63,36910,116.12,116.27,114.76
03/13/2018,114.67,52720,116.92,117.00,114.41
03/12/2018,116.61,57336,116.60,116.95,115.88
03/09/2018,116.35,48259,114.73,116.35,114.69
03/08/2018,113.57,80171,113.80,114.03,113.01
03/07/2018,112.87,67113,111.78,112.96,111.495
03/06/2018,112.73,196728,113.19,113.37,112.1401
03/05/2018,111.59,103008,109.80,111.78,109.73
03/02/2018,111.64,58207,109.97,111.78,108.908
03/01/2018,111.80,100465,113.49,113.88,110.9241
02/28/2018,111.87,83502,113.50,113.6231,111.73
02/27/2018,113.52,178868,115.49,115.67,113.41
02/26/2018,117.70,60186,117.06,117.70,116.28
02/23/2018,116.76,57233,115.97,116.76,115.40
02/22/2018,114.76,56078,114.93,115.7821,114.55
02/21/2018,114.81,56559,115.77,117.3343,114.76
02/20/2018,113.79,43000,112.91,114.39,112.77
02/16/2018,114.70,31645,114.85,115.9899,114.236
02/15/2018,114.87,83316,114.63,115.5417,113.27
02/14/2018,112.31,114541,108.92,112.47,108.92
02/13/2018,108.95,362399,107.88,109.209,107.78
02/12/2018,108.18,92163,107.39,108.7699,106.70
02/09/2018,106.39,204543,105.78,107.13,102.83
02/08/2018,105.78,114982,110.35,110.35,105.69
02/07/2018,110.36,153689,111.20,112.70,110.33
02/06/2018,114.66,163533,110.05,116.03,110.00
02/05/2018,112.74,172484,116.22,117.67,112.33
02/02/2018,115.97,149263,118.35,119.03,115.78
02/01/2018,117.89,206770,118.65,119.48,117.785
01/31/2018,120.71,104817,121.16,121.499,120.03
01/30/2018,119.43,111290,120.08,120.35,118.869
01/29/2018,121.50,207304,121.91,122.13,121.37
01/26/2018,123.84,143842,122.70,123.91,122.66
01/25/2018,120.81,212721,120.59,121.39,119.7774
01/24/2018,121.32,154456,121.45,122.3314,120.5292
01/23/2018,120.90,247661,119.97,120.99,119.76
01/22/2018,119.39,121233,118.69,119.47,118.24
01/19/2018,118.55,48370,118.12,118.595,117.657
01/18/2018,116.84,67595,116.72,117.0699,116.40
01/17/2018,116.92,50274,116.29,117.12,115.96
01/16/2018,115.04,69242,116.47,116.90,114.704
01/12/2018,116.30,73213,115.07,116.30,115.07
01/11/2018,114.55,54058,114.02,114.55,113.81
01/10/2018,114.10,112387,114.19,114.43,113.7124
01/09/2018,114.53,157818,114.50,114.63,113.89
01/08/2018,114.43,102483,113.87,114.62,113.87
01/05/2018,113.80,44829,112.95,113.83,112.8961
01/04/2018,112.69,94663,112.75,113.069,112.60
01/03/2018,112.19,109846,111.66,112.28,111.66
01/02/2018,111.27,115840,109.99,111.27,109.75
12/29/2017,107.19,49174,107.68,107.68,107.19
12/28/2017,107.19,43565,107.49,107.63,106.88
12/27/2017,106.48,71134,106.53,106.79,106.41
12/26/2017,106.96,113148,107.14,107.14,106.15
12/22/2017,107.18,48739,106.87,107.18,106.6038
12/21/2017,106.50,60032,105.88,106.68,105.88
12/20/2017,104.68,34722,104.95,104.95,104.5771
12/19/2017,104.77,197496,105.36,105.36,104.63
12/18/2017,105.21,43694,104.89,105.36,104.8705
12/15/2017,104.15,44110,103.96,104.35,103.376
12/14/2017,106.29,76275,106.81,106.90,106.22
12/13/2017,107.36,62825,106.59,107.53,106.59
12/12/2017,105.45,40330,105.76,105.76,105.0901
12/11/2017,106.84,39177,106.60,107.018,106.5001
12/08/2017,105.67,50341,105.69,105.94,105.41
12/07/2017,103.73,43140,103.00,103.96,103.00
12/06/2017,103.20,94637,102.41,103.315,102.33
12/05/2017,104.77,69871,104.74,105.61,104.01
12/04/2017,105.10,73670,106.62,106.98,105.09
12/01/2017,105.59,96010,106.00,106.34,104.70
11/30/2017,106.83,191142,107.48,107.80,106.70
11/29/2017,107.89,82489,109.29,109.48,106.851
11/28/2017,110.32,78641,109.94,110.379,109.46
11/27/2017,109.53,354801,110.43,110.89,109.39
11/24/2017,111.37,32858,111.53,111.734,111.03
11/22/2017,112.25,67642,112.30,112.50,111.89
11/21/2017,112.20,246614,112.05,112.62,112.0353
11/20/2017,109.99,173531,109.55,110.14,109.54
11/17/2017,108.80,104102,108.77,109.0668,108.77
11/16/2017,108.97,87900,108.24,109.409,108.24
11/15/2017,107.00,101921,106.92,107.17,106.16
11/14/2017,107.76,77620,108.46,108.65,107.44
11/13/2017,108.93,76949,108.81,109.20,108.57
11/10/2017,108.81,40685,108.74,108.82,108.48
11/09/2017,108.23,70486,108.33,108.49,107.28
11/08/2017,108.45,46407,108.50,108.67,108.23
11/07/2017,108.33,51262,108.78,108.9317,108.21
11/06/2017,107.99,88365,106.99,108.05,106.99
11/03/2017,106.57,89015,106.81,106.995,106.115
11/02/2017,106.80,37103,106.95,107.1099,106.23
11/01/2017,106.56,61216,106.93,107.2848,106.4866
10/31/2017,105.76,42546,105.31,105.80,105.2789
10/30/2017,104.77,52795,104.79,105.106,104.3277
10/27/2017,105.60,51248,104.98,105.67,104.47
10/26/2017,104.60,132896,105.08,105.25,104.54
10/25/2017,104.85,58101,105.88,106.13,104.12
10/24/2017,105.25,75282,105.34,105.8215,105.02
10/23/2017,105.32,67714,105.99,105.99,105.22
10/20/2017,106.09,43556,106.17,106.479,106.05
10/19/2017,105.37,52956,105.30,105.76,104.61
10/18/2017,107.22,36944,106.91,107.50,106.64
10/17/2017,106.29,55557,106.89,106.90,106.29
10/16/2017,107.25,46431,107.07,107.279,106.87
10/13/2017,106.63,132656,106.59,107.00,106.56
10/12/2017,105.99,68309,106.40,106.41,105.865
10/11/2017,106.54,72406,106.00,106.56,105.96
10/10/2017,107.00,117645,106.36,107.0048,106.36
10/09/2017,105.94,27890,105.70,106.15,105.52
10/06/2017,105.93,42271,105.63,105.97,105.36
10/05/2017,106.52,80276,105.50,106.58,105.50
10/04/2017,105.35,36390,105.35,105.82,105.10
10/03/2017,105.38,103757,104.73,105.40,104.50
10/02/2017,102.97,38277,102.97,103.41,102.89
09/29/2017,102.51,51909,101.52,102.66,101.26
09/28/2017,101.05,32898,100.65,101.16,100.57
09/27/2017,101.64,30187,101.48,101.83,101.015
09/26/2017,100.76,32527,101.22,101.48,100.62
09/25/2017,100.46,79407,101.78,101.78,99.89
09/22/2017,103.70,21055,103.58,104.27,103.48
09/21/2017,104.50,21782,104.89,104.89,104.1928
09/20/2017,104.60,29425,104.81,105.089,103.5156
09/19/2017,104.42,26557,104.32,104.489,104.0401
09/18/2017,104.38,45816,104.07,104.4399,103.99
09/15/2017,103.20,94059,102.72,103.39,102.60
09/14/2017,102.65,37654,102.42,102.88,102.161
09/13/2017,102.75,41598,102.35,102.8899,102.35
09/12/2017,102.41,87590,102.23,102.54,102.1499
09/11/2017,102.17,38393,101.38,102.1903,101.38
09/08/2017,100.30,38900,100.81,100.85,100.18
09/07/2017,100.83,53805,100.35,100.83,100.3333
09/06/2017,100.05,54886,100.17,100.3999,99.82
09/05/2017,99.61,182855,100.02,100.47,99.22
09/01/2017,100.89,78603,100.83,101.1099,100.56
08/31/2017,100.65,123679,100.45,100.82,100.39
08/30/2017,100.33,20401,99.67,100.45,99.67
08/29/2017,99.50,91060,98.63,99.618,98.20
08/28/2017,99.48,82354,100.25,100.359,99.32
08/25/2017,100.19,34976,100.83,100.83,100.15
08/24/2017,99.72,79085,99.96,100.00,99.42
08/23/2017,99.68,56536,98.92,99.75,98.92
08/22/2017,99.23,47667,98.48,99.26,98.48
08/21/2017,97.80,25842,97.45,97.8868,97.3568
08/18/2017,96.66,75898,96.66,97.155,96.03
08/17/2017,96.28,91543,97.28,97.61,96.13
08/16/2017,97.74,107682,97.80,98.03,97.57
08/15/2017,96.23,60428,96.34,96.379,95.92
08/14/2017,96.50,21352,96.33,96.65,96.1947
08/11/2017,95.21,142215,95.14,95.45,94.55
08/10/2017,95.54,148461,97.61,97.61,95.49
08/09/2017,98.74,94289,98.52,98.74,98.03
08/08/2017,99.00,45568,98.86,99.60,98.83
08/07/2017,98.30,35149,97.61,98.30,97.52
08/04/2017,97.20,60547,96.94,97.2022,96.7632
08/03/2017,96.77,35026,96.57,96.891,96.2001
08/02/2017,96.82,61707,97.37,97.46,96.2228
08/01/2017,97.35,43565,97.63,97.63,97.21
07/31/2017,96.78,47352,97.09,97.30,96.70
07/28/2017,96.37,66627,95.64,96.605,95.64
07/27/2017,95.76,90231,96.69,96.96,94.9601
07/26/2017,96.22,63869,95.38,96.315,95.37
07/25/2017,95.35,23974,95.51,95.63,95.1838
07/24/2017,95.41,78306,95.36,95.50,95.16
07/21/2017,94.98,36617,94.80,94.98,94.58
07/20/2017,95.12,182401,95.47,95.50,94.9814
07/19/2017,95.44,133817,95.40,95.81,95.27
07/18/2017,94.10,41547,93.44,94.1689,93.17
07/17/2017,93.60,55532,93.75,93.828,93.33
07/14/2017,94.28,58790,93.43,94.34,93.43
07/13/2017,92.90,52734,92.69,93.01,92.595
07/12/2017,92.76,76574,92.13,92.852,92.13
07/11/2017,91.01,62819,90.78,91.1399,90.50
07/10/2017,89.60,46781,89.01,89.66,89.01
07/07/2017,89.06,63631,89.13,89.22,88.72
07/06/2017,88.84,46522,89.35,89.46,88.77
07/05/2017,89.88,113673,89.33,89.9799,89.02
07/03/2017,90.02,13961,90.01,90.35,89.89
06/30/2017,89.28,54013,89.51,89.61,89.15
06/29/2017,89.09,54225,89.94,89.94,88.41
06/28/2017,90.24,37401,89.78,90.29,89.46
06/27/2017,89.59,197352,90.27,90.36,89.58
06/26/2017,90.42,36221,90.54,90.94,90.18
06/23/2017,89.83,37354,89.44,89.97,89.40
06/22/2017,89.58,48919,89.71,89.92,89.40
06/21/2017,89.18,123505,88.92,89.28,88.92
06/20/2017,88.56,111134,88.89,88.95,88.51
06/19/2017,89.34,47818,88.94,89.34,88.94
06/16/2017,87.67,36481,87.79,87.79,87.31
06/15/2017,87.78,50776,87.80,87.85,87.345
